# ./gen --file matrix_10.txt --rows 10 --cols 10 --max 10.0 --min 0.0 
# Version = 1.0.3, Revision date = 16-Oct-2019
matrix 10 10
3.32257846524	4.27273583332	5.45184477021	2.12260052661	9.10381481941	2.24807616428	8.71186180446	8.16366678484	9.84557462383	0.760115641523	
1.96193398068	2.63152355916	0.294084120679	0.357520738783	9.37857511424	0.158498892634	6.44303535411	7.59032378792	4.97972840209	5.70273201247	
0.352455885314	5.66699330028	9.12782987539	5.9867069805	7.45629367766	0.0636185705958	5.43546524152	2.58983202399	1.86992534989	1.15411162896	
0.601621340309	5.1925038198	5.42684746693	6.05346611517	7.31510435106	4.53066228634	8.30154227945	6.02696615086	2.69432906653	8.14711690328	
6.78708179704	4.65626305186	0.778640457792	7.08116592238	5.0137837953	0.157215572036	7.23966481501	1.45681914476	7.74753936462	2.21939321711	
7.15955116188	8.09999525459	7.88638652204	6.28738103727	4.08670223508	5.3426801997	6.35099961252	9.52216748126	7.93251222369	8.22092496707	
0.676279105561	8.53413356865	3.41342878221	6.10312657715	4.58759967917	0.728533133272	0.633788858835	2.88914195862	6.75549928879	3.32811793002	
1.03625886191	3.54258108583	7.98438098653	1.81489932435	0.623747003555	2.99816477718	1.97211490105	7.86341182322	4.45498392659	9.71965426566	
0.082805040331	1.61453508847	7.81964952025	7.96919156703	7.9019161304	1.90635175067	3.31187176207	4.25291574292	1.42851923193	1.24438398576	
2.47384070534	2.10479834215	9.77851755907	5.88726949221	8.2079249193	4.36611723824	6.61580263014	8.84171378279	7.25525920152	3.37130191427	
end
