# ./mattest --file matrix_1.txt --rows 9 --cols 9 --min 2 --max 17 
# Version = 1.0.3, Revision date = 16-Oct-2019
matrix 9 9
5.32777002516	4.89356122627	12.0299037132	5.67875456784	3.32457630963	7.68596857473	16.68596857463	8.90897867584	7.69584079621
3.41602761644	9.50497862348	14.7138511642	4.56709483725	4.58694037621	12.56857493023	4.46573645321	14.57685749687	4.68579601427
5.14563285470	8.48871689639	9.45613289465	3.79605948376	15.47563489334	9.80796758397	4.78695069678	6.68596847620	2.46970594843
5.32777002516	4.89356122627	12.0299037132	5.67875456784	3.32457630963	2.06958675849	11.57685940302	16.68795069685	16.57483940596
3.41602761644	9.50497862348	14.7138511642	4.56709483725	4.58694037621	15.79687069686	6.68785968674	4.57685968575 	11.24635748596
5.32777002516	4.89356122627	12.0299037132	5.67875456784	3.32457630963	2.06958675849	11.57685940302	5.68776958750	9.68579405968
3.41602761644	9.50497862348	14.7138511642	4.56709483725	4.58694037621	15.79687069686	6.68785968674	11.36475857563	7.68574950671
5.32777002516	4.89356122627	12.0299037132	5.67875456784	3.32457630963	2.06958675849	11.57685940302	16.68795069685	15.67584930291
5.32777002516	4.89356122627	12.0299037132	5.67875456784	3.32457630963	2.06958675849	11.57685940302	5.68776958750	9.68579405968
end
